Owner,Count,Owner Dependent Count,Active,Organization,Membership Count
creativetimofficial,2,7,1.0,True,4
bpostlethwaite,2,52,0.5,False,
dirigeants,2,8,1.0,True,7
inProgress-team,2,5,1.0,True,0
louismullie,2,3,0.0,False,
qodesmith,2,5,1.0,False,
crdoconnor,2,3,1.0,False,
myowncake,2,2,1.0,True,0
haskell-crypto,2,27,0.5,True,3
imsnif,2,5,0.5,False,
imsky,2,102,0.5,False,
nunit,2,669,1.0,True,21
hash-bang,2,3,1.0,False,
bozaro,2,10,0.5,False,
boydm,2,5,1.0,False,
indexiatech,2,190,0.5,True,0
nimndata,2,40,1.0,True,1
crowdin,2,8,0.5,True,0
directus,2,2,1.0,True,7
seishun,2,3,0.5,False,
crodas,2,2,0.0,False,
riobard,2,2,0.0,False,
seikichi,2,6,0.5,False,
riophae,2,4,1.0,False,
sehrope,2,41,0.5,False,
creynders,2,9,0.0,False,
indentjs,2,3,1.0,True,0
cristijora,2,6,1.0,False,
crispy1989,2,2,0.0,False,
harvesthq,2,25,1.0,True,18
Appendium,2,2,0.5,True,0
crimx,2,4,0.5,False,
incuna,2,2,0.5,True,1
has2k1,2,14,1.0,False,
haskell-gi,2,3,0.5,True,0
niksy,2,583,1.0,False,
haskell-opengl,2,3,1.0,True,5
rmrevin,2,58,0.5,False,
gomodule,2,42,1.0,True,1
brechtm,2,4,0.0,False,
bredele,2,13,0.0,False,
diversario,2,23,0.5,False,
mzabriskie,2,195,0.5,False,
country-regions,2,8,1.0,True,1
brendan-duncan,2,43,1.0,False,
rmosolgo,2,69,1.0,False,
AppAndFlow,2,4,1.0,True,5
pshrmn,2,5,1.0,False,
seatgeek,2,79,1.0,True,26
nighca,2,4,0.0,False,
divhide,2,44,0.5,True,0
searls,2,48,0.5,False,
brendanhay,2,6,0.5,False,
imcvampire,2,180,0.5,False,
coston,2,18,1.0,False,
brentburg,2,58,0.0,,
ltebean,2,4,0.0,False,
brayniac,2,4,0.5,False,
nikomatsakis,2,9,0.0,False,
brandonroberts,2,110,1.0,False,
certifi,2,391,1.0,True,3
haskell-works,2,2,1.0,True,2
bramp,2,7,1.0,False,
rkh,2,2,0.0,False,
mysql,2,2951,1.0,True,8
implydata,2,2,0.5,True,8
sebhildebrandt,2,42,1.0,False,
zestedesavoir,2,16,0.5,True,18
mysterioustrousers,2,2,0.0,True,3
sebastianfeldmann,2,4,0.5,False,
AppLozic,2,2,1.0,True,10
rlidwka,2,727,0.5,False,
disqus,2,2,1.0,True,3
nihgwu,2,3,0.5,False,
mystor,2,333,1.0,False,
braposo,2,6,1.0,False,
psd-tools,2,2,0.5,True,1
gomoob,2,3,0.5,True,2
seiyria,2,137,0.5,False,
numical,2,158,1.0,False,
borodean,2,45,0.5,False,
ArkEcosystem,2,5,1.0,True,6
njh,2,101,0.5,False,
rgrove,2,3544,1.0,False,
rguerreiro,2,7,0.5,False,
glguy,2,21,0.5,False,
nixme,2,56,0.5,False,
dijs,2,6,1.0,False,
bobrik,2,9,0.0,False,
bobthecow,2,2115,1.0,False,
cucumber-attic,2,159,0.0,True,0
njl07,2,3,1.0,,
bodylabs,2,2,0.0,True,2
haml,2,972,0.5,True,9
boennemann,2,758,0.0,False,
seomoz,2,3,0.5,True,4
sentsin,2,6,1.0,False,
infobloxopen,2,11,1.0,True,4
rhyselsmore,2,5,0.0,False,
zlargon,2,21,0.5,False,
digitalsparky,2,10,0.5,False,
mwittig,2,3,1.0,False,
hanami,2,11,1.0,True,14
bmizerany,2,9,0.0,False,
bmeck,2,3798,0.5,False,
reubano,2,4,1.0,False,
lgeiger,2,1718,1.0,False,
sergeyt,2,69,1.0,False,
cybercog,2,2,1.0,True,3
cxn03651,2,3,0.5,False,
haithembelhaj,2,5,0.5,False,
liluo,2,2,0.0,False,
cvuorinen,2,7,0.5,False,
sergejmueller,2,4,0.0,False,
bmullan91,2,6,0.0,False,
hakatashi,2,8,0.0,False,
hakimel,2,25,1.0,False,
inhere,2,3,0.5,False,
googlei18n,2,24,1.0,True,8
bndr,2,11,1.0,False,
sergeyksv,2,14,1.0,False,
halfking,2,2,0.0,False,
googleads,2,5,1.0,True,12
bokeh,2,150,0.5,True,8
riga,2,13,0.0,False,
AppsFlyerSDK,2,4,1.0,True,0
dingo,2,62,1.0,True,3
bootstrap-vue,2,345,0.5,True,7
boppreh,2,18,0.5,False,
rickharrison,2,389,1.0,False,
mycoboco,2,6,0.5,False,
selinon,2,3,0.5,True,1
selfrefactor,2,8,1.0,False,
goodeggs,2,15,0.5,True,4
csantero,2,47,1.0,False,
rickbergfalk,2,4,0.5,False,
zf-fr,2,5,0.0,True,3
quaderi,2,4,0.0,False,
indigophp,2,8,0.0,True,0
crystal-ball,2,2,1.0,True,1
select2,2,297,1.0,True,3
lijunle,2,3,0.0,False,
crypto-rb,2,34,1.0,True,0
selaux,2,176,0.5,False,
myclabs,2,4178,1.0,True,3
bootstrap-ruby,2,47,1.0,True,4
bokub,2,43,1.0,False,
sendinblue,2,4,1.0,True,0
dimfeld,2,5,0.0,False,
richardchien,2,2,1.0,False,
mxcl,2,77,1.0,False,
nitely,2,2,0.5,False,
infinitetoken,2,3,1.0,True,1
lokesh,2,41,1.0,False,
hansihe,2,13,1.0,False,
nulltask,2,7,0.0,False,
cssivision,2,29,1.0,False,
csquared,2,204,0.5,False,
dimsemenov,2,149,1.0,False,
nir0s,2,36,1.0,False,
prscX,2,2,1.0,False,
nippur72,2,4,0.5,False,
zgabievi,2,2,0.5,False,
driebit,2,27,0.0,True,3
inexorabletash,2,2895,1.0,False,
css,2,18390,1.0,True,2
costastf,2,9,0.5,False,
pspeter3,2,88,0.0,False,
pspgbhu,2,2,1.0,False,
rogeliog,2,18,0.5,False,
rodjek,2,101,1.0,False,
public-transport,2,3,1.0,True,3
scott-xu,2,4,0.5,False,
hendrikmaus,2,5,1.0,False,
cognitect,2,13,1.0,True,2
bshaffer,2,17,1.0,False,
ihalila,2,8,0.5,False,
django-oscar,2,7,1.0,True,8
henrikbjorn,2,42,0.5,False,
pyvisa,2,9,1.0,True,2
bsm,2,18,1.0,False,
scolladon,2,2,1.0,False,
btccom,2,5,1.0,True,0
pytries,2,6,1.0,True,2
liangzeng,2,8,0.5,,
bterlson,2,41,1.0,False,
henry0312,2,8,1.0,False,
gojko,2,10,0.0,False,
bryanrsmith,2,76,0.5,False,
ofek,2,22,0.5,False,
nical,2,13,1.0,False,
scoutapp,2,10,1.0,True,9
scravy,2,3578,1.0,False,
nickel-org,2,15,1.0,True,4
comboy,2,7,0.5,False,
zerobias,2,3,1.0,False,
scrapjs,2,4,0.0,True,3
dpw,2,1727,0.5,False,
nahi,2,412,0.5,False,
pyviz,2,6,1.0,True,3
colinodell,2,7,1.0,False,
scottjehl,2,399,0.5,False,
colinmeinke,2,37,0.5,False,
colinbdclark,2,12,0.5,False,
scottyab,2,3,1.0,False,
colin-kiegel,2,29,1.0,False,
coleww,2,9,0.0,False,
scotty-web,2,16,1.0,True,6
nahid,2,4,1.0,False,
roderickhsiao,2,2,1.0,False,
pytoolz,2,197,1.0,True,3
django-xxx,2,5,0.5,True,0
pzavolinsky,2,2,1.0,False,
doxout,2,3,1.0,True,2
hexlet-components,2,62,1.0,True,0
ronen,2,3,0.0,False,
hexorx,2,53,1.0,False,
dozoisch,2,27,1.0,False,
buger,2,10,1.0,False,
hey-red,2,25,0.5,False,
ngx-rocket,2,7,1.0,True,2
odynvolk,2,3,1.0,False,
AnyFetch,2,3,0.0,True,3
igordejanovic,2,10,1.0,False,
djoos,2,41,1.0,False,
Antti,2,3,0.5,False,
nanjingboy,2,32,0.0,False,
coddingtonbear,2,5,1.0,False,
cocur,2,126,1.0,True,1
python-tap,2,4,1.0,True,1
buildjs,2,28,0.0,True,1
ngthanhtrung,2,27,0.0,False,
hexenq,2,6,1.0,False,
codedge,2,4,0.5,False,
iguntur,2,4,0.5,False,
romanvm,2,6,1.0,False,
dperini,2,11831,1.0,False,
djangonauts,2,10,1.0,True,2
scniro,2,1580,1.0,False,
romainberger,2,10,1.0,False,
python273,2,3,1.0,False,
nhibernate,2,31,1.0,True,12
romanbsd,2,70,0.0,False,
codenothing,2,7,0.0,False,
sckott,2,4,1.0,False,
igorkasyanchuk,2,10,0.5,False,
btroncone,2,8,1.0,False,
lightbend,2,70,1.0,True,16
codeinthehole,2,9,1.0,False,
romseguy,2,3,0.5,False,
nvzqz,2,9,1.0,False,
ADmad,2,7,1.0,False,
codefog,2,11,1.0,True,1
python-visualization,2,31,1.0,True,1
cometd,2,5,1.0,True,2
comfy,2,22,1.0,True,1
brentp,2,4,0.5,False,
robey,2,12,0.0,False,
litchi-io,2,3,1.0,,
roberthein,2,9,1.0,False,
robertkowalski,2,185,0.5,False,
corcel,2,4,1.0,True,3
copiousfreetime,2,591,0.5,False,
nicmart,2,11,0.0,False,
n1k0,2,11,0.5,False,
cooperka,2,5,0.5,False,
hedgehogqa,2,26,1.0,True,3
brianhempel,2,14,0.5,False,
drazisil,2,3,1.0,False,
AliSoftware,2,33,1.0,False,
nickuraltsev,2,71,0.5,False,
hegemonic,2,1023,0.5,False,
lstrojny,2,21,0.5,False,
AlibabaTech,2,872,0.0,True,15
Alir3z4,2,64,1.0,False,
robinst,2,4,1.0,False,
heartsucker,2,3,0.5,False,
liabru,2,43,1.0,False,
robinvdvleuten,2,84,1.0,False,
imathis,2,8,0.5,False,
brettcannon,2,7,1.0,False,
roadmanfong,2,30,0.5,False,
corysimmons,2,3,0.0,False,
corymsmith,2,5,0.5,False,
hdbc,2,4,0.5,True,3
corydolphin,2,357,0.5,False,
brettwooldridge,2,280,0.5,False,
drcmda,2,4,1.0,False,
corybill,2,14,0.5,False,
coreshop,2,3,1.0,True,1
qimingweng,2,5,0.5,False,
seamusabshere,2,253,0.0,False,
zargony,2,4,0.5,False,
nicolasdao,2,4,1.0,False,
qiangyt,2,2,0.5,False,
seajs,2,51,0.5,True,10
nicolargo,2,10,0.5,False,
coreyferguson,2,2,0.0,False,
container-interop,2,598,0.0,True,2
consistence,2,27,1.0,True,1
brtnshrdr,2,3,1.0,False,
commonmark,2,124,1.0,True,1
zeroclipboard,2,19,0.0,True,2
draft-js-plugins,2,29,1.0,True,4
nadar,2,2,1.0,False,
AllenFang,2,53,0.5,False,
zeroc-ice,2,3,1.0,True,8
nickjj,2,4,0.5,False,
brownieboy,2,12,0.5,False,
dracony,2,3,0.0,False,
lsst-sqre,2,3,0.5,True,10
goldfire,2,59,1.0,False,
common-workflow-language,2,8,1.0,True,26
browserslist,2,30476,1.0,True,4
nickfargo,2,3,0.0,False,
commercetools,2,2,0.5,True,9
screepers,2,5,0.5,True,13
screener-io,2,4,1.0,False,
commanded,2,2,1.0,True,1
brsanthu,2,19,0.5,False,
computmaxer,2,9,0.0,False,
gluon-lang,2,12,1.0,True,2
brightnucleus,2,2,0.0,True,1
broadinstitute,2,4,0.5,True,20
heitortsergent,2,2,1.0,False,
conradkdotcom,2,25,0.5,False,
nuysoft,2,313,0.5,False,
scurker,2,7,0.5,False,
nDmitry,2,764,0.0,False,
nickmessing,2,592,0.0,False,
conduit-rust,2,18,0.0,True,1
nWidart,2,45,1.0,False,
brocaar,2,2,0.5,False,
robrichards,2,25,1.0,False,
concrete5-forks,2,3,0.0,True,0
concrete5,2,3,0.5,True,2
liamcurry,2,6,1.0,False,
drakeet,2,5,0.5,False,
concordusapps,2,15,0.5,True,0
robrichard,2,12,0.5,False,
ogaclejapan,2,15,0.0,False,
concordancejs,2,1022,1.0,True,2
leviwheatcroft,2,6,0.5,False,
grant,2,9,1.0,False,
simme,2,4,0.0,False,
express-labs,2,7,1.0,True,6
ktosiek,2,9,1.0,False,
wking-io,2,10,1.0,False,
PiotrDabkowski,2,8,1.0,False,
troxler,2,3,1.0,False,
wlaurance,2,7,0.0,False,
yegor256,2,8,0.5,False,
oschwald,2,6,1.0,False,
troessner,2,69,0.5,False,
PixelsCommander,2,419,0.5,False,
jtescher,2,6,0.5,False,
PlatziDev,2,3,0.0,True,2
Pleasurazy,2,8,0.0,,
tristen,2,45,0.5,False,
ktquez,2,12,1.0,False,
tristanhimmelman,2,88,1.0,False,
jtdowney,2,22,0.5,False,
Polidea,2,5,1.0,True,3
jtdaugherty,2,13,1.0,False,
Estimote,2,3,1.0,True,0
Pomax,2,698,1.0,False,
Popmotion,2,66,1.0,True,0
trinker,2,3,0.5,False,
triniwiz,2,2,1.0,False,
mdeering,2,17,0.0,False,
gabrielfalcao,2,82,1.0,False,
exoscale,2,13,1.0,True,12
tricknotes,2,102,0.0,False,
jswhit,2,73,0.5,False,
Prezent,2,3,0.5,True,3
jtwig,2,7,0.5,True,1
franzliedke,2,3,0.5,False,
mdevils,2,20529,0.0,False,
express-vue,2,5,1.0,True,0
ttezel,2,90,1.0,False,
PaulAvery,2,2,0.0,False,
gabceb,2,7,0.5,False,
juliuste,2,2,1.0,False,
gabegorelick,2,2,0.5,False,
kswedberg,2,44,0.5,False,
julien-maurel,2,7,0.0,False,
ClosureTree,2,7,1.0,True,0
juliasilge,2,3,0.5,False,
gabiseabra,2,10,1.0,False,
tsigel,2,4,1.0,False,
mclaeysb,2,6,0.0,False,
PerfectlySoft,2,5,1.0,True,2
Permutatrix,2,70,1.0,False,
gabmontes,2,7,0.0,False,
juju-solutions,2,5,0.5,True,8
juji,2,2,0.5,False,
mcohen01,2,2,1.0,False,
PhenX,2,173,1.0,False,
wix-incubator,2,2,1.0,True,1
CSSLint,2,463,1.0,True,5
jugyo,2,3,0.0,False,
trustrachel,2,2,0.0,False,
Philmod,2,2,1.0,False,
trusktr,2,42,0.5,False,
exthereum,2,4,1.0,True,3
gaborcsardi,2,2,0.0,False,
zulip,2,4,0.5,True,46
mcuadros,2,12,0.0,False,
treyhunner,2,18,0.5,False,
Prior99,2,3,1.0,False,
php-task,2,2,0.5,True,2
jsonmaur,2,14,1.0,False,
pgrimard,2,8,0.0,False,
RSuter,2,9,1.0,True,0
mdub,2,79,0.5,False,
RaRe-Technologies,2,10,1.0,True,4
pgroot,2,4,1.0,False,
transistorsoft,2,5,1.0,True,19
1up-lab,2,14,1.0,True,1
transcovo,2,46,0.5,True,2
gagern,2,5,0.0,False,
traex,2,5,0.0,False,
json-schema-faker,2,83,1.0,True,2
Rantanen,2,221,0.5,False,
phaazon,2,2,1.0,False,
excellalabs,2,11,0.0,True,0
makandra,2,3,0.5,True,6
wnr,2,295,0.5,False,
exAspArk,2,10,1.0,False,
Ravenwall,2,2,0.0,True,1
medfreeman,2,39,1.0,False,
RazerM,2,10,0.5,False,
1wilkens,2,2,1.0,False,
RcppCore,2,11,1.0,True,3
0x00A,2,39,0.5,False,
majodev,2,2,0.0,False,
phalapi,2,3,1.0,False,
phallstrom,2,4,0.5,False,
kucherenko,2,17,0.5,False,
medialize,2,4463,1.0,True,3
mediamonks,2,3,0.0,True,2
RPi-Distro,2,8,1.0,True,3
RGBboy,2,75,0.0,False,
PrismJS,2,1545,1.0,True,1
gabrielgrant,2,12,0.5,False,
exolution,2,2,0.0,False,
mdiep,2,2,0.0,False,
trevordixon,2,5,0.5,False,
exogen,2,458,1.0,False,
Project-OSRM,2,6,1.0,True,12
yeojz,2,10,1.0,False,
mdlayher,2,2,0.5,False,
Propaganistas,2,8,1.0,False,
yesmeck,2,3,0.5,False,
ProtoDef-io,2,3,1.0,True,2
mdmsoft,2,21,0.5,True,0
PyFilesystem,2,22,1.0,True,3
jstedfast,2,24,1.0,False,
trenskow,2,4,0.5,False,
PyMySQL,2,371,1.0,True,2
makasim,2,2,0.5,False,
PyO3,2,14,1.0,True,3
trello,2,29,0.5,True,10
jstasiak,2,23,0.5,False,
mdns-js,2,8,0.5,True,0
QWp6t,2,14,0.5,False,
leandrowd,2,52,1.0,False,
Qiskit,2,7,1.0,True,36
Qqwy,2,5,0.0,False,
jsplumb,2,11,0.5,True,0
mdp,2,37,0.5,False,
jspahrsummers,2,12,1.0,False,
Quick,2,228,1.0,True,12
QuietMisdreavus,2,4,0.5,False,
Pathoschild,2,7,0.5,False,
oskosk,2,16,0.5,False,
localvoid,2,4,1.0,False,
u-wave,2,4,1.0,True,2
Nicolab,2,7,0.5,False,
CamDavidsonPilon,2,7,1.0,False,
tzinfo,2,6125,1.0,True,1
maxs15,2,40,1.0,False,
jwiegley,2,2,1.0,False,
maxwell,2,4,0.0,False,
krzyzanowskim,2,104,1.0,False,
facelessuser,2,61,1.0,False,
ottomao,2,11,0.5,False,
florianv,2,3,1.0,False,
typhoeus,2,1940,1.0,True,6
NoHomey,2,46,1.0,False,
typestyle,2,45,1.0,True,0
Node-SMB,2,4,0.5,True,2
winkjs,2,2,1.0,True,3
typescript-ruby,2,12,0.0,True,3
Nordstrom,2,3,0.5,True,13
peterjc,2,9,0.5,False,
facebook-atom,2,3,1.0,True,4
jviotti,2,418,0.0,False,
NotNinja,2,3,0.5,True,0
Noviny,2,60,0.5,False,
1aim,2,2,1.0,True,1
Calysto,2,4,1.0,True,2
tylertreat,2,5,0.5,False,
patrickmn,2,48,0.5,False,
tylerlong,2,6,0.5,False,
OAuthSwift,2,6,1.0,True,2
OCA,2,3,1.0,True,132
winfinit,2,35,1.0,False,
jwtk,2,329,0.5,True,0
ExodusMovement,2,9,0.5,True,2
jxson,2,684,0.5,False,
NSLS-II,2,3,1.0,True,7
peterbourgon,2,205,0.0,False,
uikit,2,93,0.5,True,3
Naltox,2,3,0.5,False,
falood,2,133,1.0,False,
malijs,2,5,1.0,True,1
falahati,2,6,0.5,False,
maximkoretskiy,2,6198,1.0,False,
maxisam,2,41,1.0,False,
CanopyTax,2,3,1.0,True,5
lbdremy,2,8,0.5,False,
NaturalNode,2,181,1.0,True,3
NauxLiu,2,3,0.5,False,
peterc,2,2,0.5,False,
NeXTs,2,7,1.0,False,
k0001,2,2,0.5,False,
maxkueng,2,8,0.5,False,
k-bx,2,46,1.0,False,
maxleiko,2,144,0.0,False,
Filirom1,2,683,0.5,False,
florianholzapfel,2,9,1.0,False,
Nerian,2,34,0.5,False,
uber-common,2,42,1.0,True,11
uber-archive,2,25,0.0,True,6
NewOldMax,2,25,1.0,False,
NexesJS,2,4,1.0,True,0
faisalman,2,12364,0.5,False,
FidelLimited,2,5,1.0,True,4
krzysztofzablocki,2,15,1.0,False,
flosse,2,43,0.5,False,
OLC-Bioinformatics,2,2,1.0,True,1
mbenford,2,11,0.5,False,
OTL,2,2,1.0,False,
frapontillo,2,3,0.0,False,
flowbased,2,3,0.5,True,3
mcandre,2,6,0.0,False,
tuvistavie,2,4,0.5,,
PDMLab,2,5,0.5,True,0
F5Networks,2,12,1.0,True,1
tusharmath,2,7,0.5,False,
jupyter-widgets,2,35,1.0,True,8
peteward44,2,5,0.5,False,
PHPSocialNetwork,2,19,0.5,True,3
turbolinks,2,2936,1.0,True,3
kstenerud,2,3,0.5,False,
tunnelvisionlabs,2,14,1.0,True,1
ydcss,2,8,0.5,False,
EyalAr,2,3,0.0,False,
Pajn,2,2,1.0,False,
Paldom,2,5,0.0,False,
junkurihara,2,2,1.0,False,
Pana,2,34,0.5,False,
junit-team,2,4948,1.0,True,6
fabfuel,2,3,1.0,False,
wit-ai,2,9,1.0,True,3
Parquery,2,2,1.0,True,0
Parsl,2,3,1.0,True,2
Particular,2,6,1.0,True,36
tubalmartin,2,43,0.5,False,
withoutboats,2,404,1.0,False,
f,2,6,1.0,False,
ttroy50,2,8,0.5,False,
patrickkettner,2,3,0.5,False,
fabioricali,2,3,1.0,False,
justcoding121,2,3,1.0,False,
justinlettau,2,3,0.5,False,
yav,2,12,0.5,False,
OXIDprojects,2,2,1.0,True,6
jvanbruegge,2,9,1.0,False,
peterolson,2,2346,0.5,False,
mbi,2,17,1.0,False,
Offirmo,2,5,0.0,False,
Olical,2,130,0.5,False,
twp0217,2,3,1.0,False,
justinwoo,2,6,1.0,False,
twittner,2,4,0.0,False,
mbleigh,2,83,1.0,False,
mbloch,2,2,0.5,False,
OntologyCommunityDevelopers,2,2,1.0,,
peteroupc,2,3,1.0,False,
wireapp,2,2,1.0,True,15
llambda,2,13,0.5,False,
twigphp,2,1567,1.0,True,0
fable-compiler,2,24,1.0,True,12
OpenKieler,2,9,0.5,True,5
twidi,2,5,1.0,False,
winzou,2,15,1.0,False,
mbraak,2,3,1.0,False,
FND,2,3,0.5,False,
justinas,2,6,0.5,False,
OpenZWave,2,4,1.0,True,7
OpenZeppelin,2,143,1.0,True,7
tweenjs,2,82,1.0,True,1
OrKoN,2,24,1.0,False,
totherik,2,144,0.0,False,
totemstech,2,19,0.0,True,6
Rebilly,2,13,1.0,True,4
metrix-ai,2,2,1.0,True,1
SnapKit,2,348,1.0,True,1
locize,2,5,1.0,True,0
mewebstudio,2,52,1.0,False,
mahmoudimus,2,26,0.5,False,
yii2lab,2,2,1.0,True,0
SokratisVidros,2,3,0.0,False,
garyb,2,9,1.0,False,
pholser,2,9,0.5,False,
magora-suchkov,2,14,0.0,False,
joscha,2,28,1.0,False,
SpaceManiac,2,4,0.5,False,
esvit,2,9,0.0,False,
zsxsoft,2,7,1.0,False,
jorisroovers,2,7,0.5,False,
orf,2,2,0.5,False,
timneutkens,2,53,0.0,False,
Sqlite-Ecto,2,4,1.0,,
timmywil,2,208,0.0,False,
photonstorm,2,79,1.0,False,
jorgemanrubia,2,14,0.0,False,
photopea,2,186,1.0,False,
timkpaine,2,2,1.0,False,
magnusvk,2,18,0.5,False,
kuychaco,2,5,1.0,False,
timjansen,2,6,0.0,False,
Statoil,2,2,1.0,,
mganss,2,3,1.0,False,
StevenIseki,2,4,0.0,,
StevenLooman,2,1459,0.5,False,
SmileyChris,2,34,1.0,False,
tipsi,2,3,1.0,True,1
metalsmith,2,30,1.0,True,4
tipsy,2,13,1.0,False,
tkotosz,2,5,0.0,False,
leecade,2,73,1.0,False,
tkh44,2,641,0.5,False,
tkf,2,14,0.0,False,
SiDevesh,2,4,1.0,False,
tkem,2,201,1.0,False,
tjvantoll,2,8,1.0,False,
SilentCicero,2,457,0.0,False,
tjson,2,2,0.0,True,0
Silvanite,2,3,1.0,True,0
SimonCropp,2,4,0.5,False,
SimonDegraeve,2,8,0.5,False,
maicki,2,55,1.0,False,
SimpleBus,2,5,0.5,True,2
maichong,2,2,0.0,True,0
SimplrJS,2,31,1.0,True,3
joshjung,2,15,1.0,False,
garrows,2,22,0.0,False,
kurtmckee,2,144,0.5,False,
SitecoreUnicorn,2,6,1.0,True,1
SixLabors,2,17,1.0,True,4
Skinney,2,3,0.0,False,
SkygearIO,2,2,1.0,True,2
Slamdunk,2,25,1.0,False,
metricfu,2,2,0.0,True,4
kurttheviking,2,152,1.0,False,
SlexAxton,2,245,0.0,False,
tisimst,2,6,0.5,False,
tiran,2,324,0.5,False,
magmax,2,18,1.0,False,
StreakYC,2,4,1.0,True,0
timdown,2,9,0.0,False,
timbeadle,2,4,1.0,False,
TakeScoop,2,5,1.0,True,5
thujohn,2,4,0.5,False,
php-kit,2,2,0.5,True,7
wulfsolter,2,31,0.5,False,
TarsPHP,2,3,1.0,True,3
mher,2,54,1.0,False,
pastelsky,2,2,0.5,False,
TeXitoi,2,161,1.0,False,
TeamHG-Memex,2,18,1.0,True,0
thriftrw,2,18,1.0,True,3
jondot,2,16,1.0,False,
threepointone,2,696,1.0,False,
mhfs,2,20,0.5,False,
Telefonica,2,66,0.0,True,228
gavinkflam,2,14,0.0,False,
TerribleDev,2,2,0.5,False,
gavoja,2,5,1.0,False,
lukekarrys,2,178,0.0,False,
TestFX,2,98,0.5,True,3
yanatan16,2,3,0.0,False,
2d-inc,2,5,1.0,True,0
jonathaneunice,2,3,0.0,False,
php-pm,2,4,1.0,True,2
The-Compiler,2,8,0.5,False,
thomaswelton,2,9,0.0,False,
TheBlackBolt,2,3,0.5,,
TheBrainFamily,2,316,1.0,True,10
php-school,2,23,1.0,True,7
thomasp85,2,6,1.0,False,
TakahikoKawasaki,2,17,1.0,False,
thumbor,2,5,0.5,True,11
Tabcorp,2,25,1.0,True,0
SwiftyJSON,2,256,1.0,True,3
DrewML,2,13,1.0,False,
gasparesganga,2,3,1.0,False,
Suor,2,12,0.5,False,
kvark,2,9,0.5,False,
DreaminginCodeZH,2,17,1.0,,
jonthornton,2,7,1.0,False,
gasteve,2,21,0.0,False,
gatling,2,21,1.0,True,4
Sustainsys,2,2,1.0,True,1
wssgcg1213,2,10,0.0,False,
Sweetchuck,2,2,0.5,False,
SwiftGen,2,8,1.0,True,5
SwiftKickMobile,2,11,0.5,True,1
jonom,2,6,1.0,False,
TYPO3-Console,2,17,0.5,True,1
magland,2,2,1.0,False,
Swizz,2,13,1.0,False,
Syncano,2,2,1.0,True,4
jonnyreeves,2,16,1.0,False,
ticky,2,149,1.0,False,
orcasgit,2,9,0.5,True,1
jonmiles,2,3,0.5,False,
mhahsler,2,2,1.0,False,
T-PWK,2,5,0.5,False,
mhallin,2,8,0.5,False,
jonleighton,2,2997,0.5,False,
jonlb,2,97,0.0,False,
lukewestby,2,6,1.0,False,
joshuajansen,2,28,0.5,False,
SheffieldML,2,5,1.0,True,14
toshia,2,5,0.0,False,
jsdevel,2,38,0.0,False,
RoaringBitmap,2,13,1.0,True,28
Rob--W,2,2600,0.5,False,
RobLoach,2,392,0.0,False,
phayes,2,13,0.5,False,
megawac,2,432,0.5,False,
Robdel12,2,2,1.0,False,
woohoolabs,2,3,1.0,True,1
Eljay,2,2,0.0,False,
tony612,2,7,1.0,False,
mehcode,2,33,0.5,False,
RobinCK,2,10,1.0,False,
RobinHankin,2,4,1.0,False,
tonsky,2,3,0.5,False,
evheniy,2,2,0.0,False,
jsBoot,2,7,0.0,True,1
CloudNativeJS,2,9,1.0,True,7
tonerdo,2,13,1.0,False,
evgenyneu,2,27,1.0,False,
RocketChat,2,4,1.0,True,24
js-joda,2,24,1.0,True,2
meili,2,5,1.0,True,5
tomusdrw,2,57,1.0,False,
phemellc,2,6,0.5,True,0
Rokt33r,2,36,0.5,False,
tommymessbauer,2,29,0.5,,
tommoor,2,6,1.0,False,
gamtiq,2,10,0.5,False,
ortexx,2,14,1.0,False,
RubyLouvre,2,3,0.5,False,
jsdecena,2,3,0.0,False,
megahertz,2,108,1.0,False,
Shazwazza,2,25,0.5,False,
tonytonyjan,2,612,1.0,False,
luyilin,2,3,1.0,False,
patperry,2,4,0.5,False,
wonday,2,8,1.0,False,
Redth,2,11,0.5,False,
patorjk,2,595,0.5,False,
EnTeQuAk,2,2,0.5,False,
Empact,2,5,0.0,False,
torifat,2,6,0.5,False,
medooze,2,2,1.0,True,1
torchbox,2,13,0.5,True,13
medyo,2,10,1.0,False,
toranb,2,4,0.0,False,
toqueteos,2,4,0.0,False,
medz,2,3,1.0,False,
phar-io,2,3526,1.0,True,4
RestExpress,2,2,0.0,True,1
RestKit,2,3,0.5,True,9
RetireJS,2,243,0.5,True,1
meenie,2,16,0.0,False,
EmilStenstrom,2,6,0.5,False,
Rias500,2,2,1.0,,
luscus,2,3,0.0,False,
ygale,2,3,1.0,False,
tootsuite,2,15,1.0,True,3
phatboyg,2,5,0.5,False,
ory,2,2,1.0,True,2
mailru,2,194,1.0,True,9
C2FO,2,121,0.5,True,13
RiptideElements,2,7,0.0,,
tomk79,2,2,1.0,False,
tomjaguarpaw,2,2,1.0,False,
jrochkind,2,14,0.0,False,
RuntimeTools,2,11,1.0,True,9
tobyclemson,2,3,0.0,False,
merklejerk,2,2,1.0,False,
eush77,2,18,0.0,False,
Schibsted-Tech-Polska,2,4,1.0,True,21
philipwalton,2,14,1.0,False,
EasyWebApp,2,2,1.0,True,3
lau,2,76,1.0,False,
EasyCorp,2,217,1.0,True,0
messagebird,2,9,0.5,True,13
jpmml,2,9,1.0,True,1
tmux-python,2,6,1.0,True,2
