createdAt,author,number
2017-05-25 16:27:29,psteckler,680
2017-05-26 00:47:07,ejgallego,681
2017-05-26 02:27:45,ejgallego,682
2017-05-26 17:08:10,gares,683
2017-05-27 01:12:45,Zimmi48,684
2017-05-27 07:45:06,amintimany,685
2017-05-27 10:17:50,maximedenes,686
2017-05-27 14:12:32,SkySkimmer,687
2017-05-27 17:47:25,mattam82,688
2017-05-27 19:55:17,gares,689
2017-05-27 20:16:20,ejgallego,690
2017-05-28 11:41:13,maximedenes,691
2017-05-28 11:47:17,SkySkimmer,692
2017-05-28 16:37:14,herbelin,693
2017-05-28 17:30:09,herbelin,694
2017-05-29 16:25:44,letouzey,695
2017-05-29 17:03:18,mattam82,696
2017-05-29 19:17:08,Zimmi48,697
2017-05-30 07:31:45,matejkosik,698
2017-05-30 10:12:58,Zimmi48,699
2017-05-30 11:58:12,matejkosik,700
2017-05-30 13:29:30,SkySkimmer,701
2017-05-30 14:26:27,tchajed,702
2017-05-30 16:23:48,Lionel-Rieg,703
2017-05-30 16:37:16,JasonGross,704
2017-05-30 16:53:42,JasonGross,705
2017-05-30 16:56:36,JasonGross,706
2017-05-30 16:58:29,matejkosik,707
2017-05-30 17:36:22,ejgallego,708
2017-05-30 17:57:01,letouzey,709
2017-05-30 18:05:08,JasonGross,710
2017-05-30 18:21:19,SkySkimmer,711
2017-05-30 19:22:13,JasonGross,712
2017-05-30 23:00:55,maximedenes,713
2017-05-31 01:22:56,herbelin,714
2017-05-31 03:44:22,JasonGross,715
2017-05-31 04:55:04,JasonGross,716
2017-05-31 16:41:22,ejgallego,717
2017-05-31 17:40:00,matejkosik,718
2017-05-31 20:04:27,letouzey,719
2017-05-31 20:08:38,JasonGross,720
2017-05-31 23:16:42,Zimmi48,721
2017-06-01 13:21:59,ejgallego,722
2017-06-02 00:39:28,ejgallego,723
2017-06-02 19:16:03,Zimmi48,724
2017-06-02 21:37:31,gares,725
2017-06-03 04:56:55,ejgallego,726
2017-06-03 14:53:04,ejgallego,727
2017-06-04 17:30:10,herbelin,728
2017-06-04 18:09:30,herbelin,729
2017-06-04 18:09:47,herbelin,730
2017-06-04 18:10:08,herbelin,731
2017-06-06 13:44:31,matejkosik,732
2017-06-06 18:24:34,JasonGross,733
2017-06-06 18:28:31,JasonGross,734
2017-06-07 12:24:44,mattam82,735
2017-06-07 12:33:41,Zimmi48,736
2017-06-07 12:37:36,mattam82,737
2017-06-07 13:20:49,ejgallego,738
2017-06-07 13:43:09,matejkosik,739
2017-06-07 15:44:43,Zimmi48,740
2017-06-07 17:04:48,Zimmi48,741
2017-06-07 19:54:49,JasonGross,742
2017-06-07 19:57:32,JasonGross,743
2017-06-07 20:53:59,Zimmi48,744
2017-06-07 21:04:54,JasonGross,745
2017-06-07 21:38:14,JasonGross,746
2017-06-07 22:05:21,psteckler,747
2017-06-07 23:01:12,ejgallego,748
2017-06-08 09:23:30,Zimmi48,749
2017-06-08 09:25:41,Zimmi48,750
2017-06-08 11:04:47,ppedrot,751
2017-06-08 12:57:17,Zimmi48,752
2017-06-08 15:52:01,Zimmi48,753
2017-06-08 17:35:02,MSoegtropIMC,754
2017-06-09 13:47:43,Zimmi48,755
2017-06-09 17:34:55,psteckler,756
2017-06-09 21:34:12,JasonGross,757
2017-06-10 01:23:34,ejgallego,758
2017-06-10 11:33:16,matejkosik,759
2017-06-11 09:38:12,herbelin,760
2017-06-11 13:36:20,matejkosik,761
2017-06-11 14:03:30,ejgallego,762
2017-06-11 14:03:40,ejgallego,763
2017-06-12 00:23:22,JasonGross,764
2017-06-12 09:44:30,Zimmi48,765
2017-06-12 10:02:36,SkySkimmer,766
2017-06-12 13:41:24,Zimmi48,767
2017-06-12 14:13:21,letouzey,768
2017-06-12 14:15:15,ejgallego,769
2017-06-12 15:17:05,ejgallego,770
2017-06-12 16:07:48,JasonGross,771
2017-06-12 17:31:01,matejkosik,772
2017-06-12 20:24:57,ejgallego,773
2017-06-12 20:28:20,ejgallego,774
2017-06-12 20:37:23,ejgallego,775
2017-06-13 08:27:11,Zimmi48,776
2017-06-13 15:12:17,herbelin,777
2017-06-13 15:25:55,Zimmi48,778
2017-06-13 16:36:10,Zimmi48,779
2017-06-13 17:02:57,JasonGross,780
2017-06-13 19:45:38,SkySkimmer,781
2017-06-13 19:51:30,JasonGross,782
2017-06-13 20:27:16,SkySkimmer,783
2017-06-14 09:23:42,SkySkimmer,784
2017-06-14 13:04:59,matejkosik,785
2017-06-14 13:25:43,mattam82,786
2017-06-14 13:39:01,mattam82,787
2017-06-14 14:01:45,ejgallego,788
2017-06-14 14:11:50,gares,789
2017-06-14 14:22:09,Zimmi48,790
2017-06-14 15:57:35,gares,791
2017-06-14 17:13:39,JasonGross,792
2017-06-14 20:29:38,herbelin,793
2017-06-14 20:40:36,letouzey,794
2017-06-15 10:41:03,ejgallego,795
2017-06-15 13:04:52,matejkosik,796
2017-06-15 15:01:14,letouzey,797
2017-06-15 16:23:06,thierry-martinez,798
2017-06-15 17:48:42,Zimmi48,799
2017-06-15 22:40:58,JasonGross,800
2017-06-16 06:55:29,maximedenes,801
2017-06-16 07:04:11,SkySkimmer,802
2017-06-16 08:41:34,ppedrot,803
2017-06-16 09:08:22,SkySkimmer,804
2017-06-16 13:16:48,amblafont,805
2017-06-16 15:14:41,forestjulien,806
2017-06-16 21:28:02,letouzey,807
2017-06-18 21:35:54,ejgallego,808
2017-06-18 22:09:53,ejgallego,809
2017-06-19 06:09:57,herbelin,810
2017-06-19 06:14:22,herbelin,811
2017-06-19 19:19:08,psteckler,812
2017-06-20 09:31:35,maximedenes,813
2017-06-20 10:54:17,cmangin,814
2017-06-20 13:54:14,gares,815
2017-06-20 19:53:22,herbelin,816
2017-06-20 20:01:42,ejgallego,817
2017-06-20 21:07:06,forestjulien,818
2017-06-21 11:50:44,SkySkimmer,819
2017-06-21 13:08:39,ejgallego,820
2017-06-21 13:14:07,ejgallego,821
2017-06-21 18:46:36,ejgallego,822
2017-06-21 19:41:08,psteckler,823
2017-06-22 12:24:14,Zimmi48,824
2017-06-22 14:35:04,Zimmi48,825
2017-06-23 01:11:34,JasonGross,826
2017-06-23 12:49:19,Zimmi48,827
2017-06-23 13:14:48,forestjulien,828
2017-06-24 11:01:03,Zimmi48,829
2017-06-25 15:56:53,herbelin,830
2017-06-26 09:19:46,gares,831
2017-06-26 14:16:42,JasonGross,832
2017-06-26 15:12:48,JasonGross,833
2017-06-26 18:10:39,herbelin,834
2017-06-27 17:45:47,JasonGross,835
2017-06-27 18:43:08,JasonGross,836
2017-06-27 18:46:31,JasonGross,837
2017-06-27 18:56:06,JasonGross,838
2017-06-27 19:13:46,JasonGross,839
2017-06-28 05:05:53,JasonGross,840
2017-06-28 10:50:58,herbelin,841
2017-06-28 15:47:08,Zimmi48,842
2017-06-29 15:33:24,forestjulien,843
2017-06-29 18:59:23,JasonGross,844
2017-06-29 19:24:58,roconnor-blockstream,845
2017-06-30 07:25:35,Zimmi48,846
2017-06-30 13:17:41,maximedenes,847
2017-06-30 13:18:33,maximedenes,848
2017-07-01 07:48:50,SkySkimmer,849
2017-07-02 05:17:10,william-lawvere,850
2017-07-03 08:33:53,matejkosik,851
2017-07-03 14:44:44,letouzey,852
2017-07-03 15:10:20,ppedrot,853
2017-07-03 19:44:31,matejkosik,854
2017-07-04 15:17:19,Zimmi48,855
2017-07-04 15:58:30,maximedenes,856
2017-07-05 09:45:59,letouzey,857
2017-07-05 09:47:01,ejgallego,858
2017-07-05 09:47:56,letouzey,859
2017-07-05 16:07:27,psteckler,860
2017-07-05 16:18:33,tchajed,861
2017-07-05 21:02:52,herbelin,862
2017-07-07 10:11:55,herbelin,863
2017-07-07 14:43:13,amintimany,864
2017-07-08 02:26:59,william-lawvere,865
2017-07-10 10:41:23,matejkosik,866
2017-07-10 15:18:28,ppedrot,867
2017-07-10 15:54:30,Zimmi48,868
2017-07-10 23:11:39,psteckler,869
2017-07-11 14:06:09,ppedrot,870
2017-07-11 14:15:05,Zimmi48,871
2017-07-11 15:32:39,Zimmi48,872
2017-07-11 20:56:29,herbelin,873
2017-07-12 15:30:58,herbelin,874
2017-07-12 16:02:29,psteckler,875
2017-07-13 10:34:37,herbelin,876
2017-07-13 21:34:09,ejgallego,877
2017-07-14 11:43:29,ppedrot,878
2017-07-14 12:13:33,ppedrot,879
2017-07-15 09:51:20,herbelin,880
2017-07-16 14:28:00,herbelin,881
2017-07-16 14:41:46,herbelin,882
2017-07-16 14:42:38,herbelin,883
2017-07-16 15:09:18,herbelin,884
2017-07-16 15:18:56,herbelin,885
2017-07-16 15:50:58,herbelin,886
2017-07-16 19:15:54,herbelin,887
2017-07-17 10:51:56,ppedrot,888
2017-07-17 14:45:38,ppedrot,889
2017-07-17 19:36:46,mattam82,890
2017-07-17 19:42:36,mattam82,891
2017-07-17 20:39:53,mattam82,892
2017-07-18 11:35:01,ppedrot,893
2017-07-18 11:50:50,herbelin,894
2017-07-18 13:57:45,Zimmi48,895
2017-07-18 23:28:03,ppedrot,896
2017-07-19 11:59:22,gares,897
2017-07-19 12:37:57,ejgallego,898
2017-07-19 14:02:02,ejgallego,899
2017-07-19 14:08:34,ejgallego,900
2017-07-19 22:19:12,ejgallego,901
2017-07-20 10:33:03,ppedrot,902
2017-07-20 12:48:41,ppedrot,903
2017-07-20 16:45:04,sigurdschneider,904
2017-07-20 16:47:21,ejgallego,905
2017-07-20 18:41:24,ejgallego,906
2017-07-21 01:42:42,Zimmi48,907
2017-07-21 01:46:33,Zimmi48,908
2017-07-21 10:10:38,letouzey,909
2017-07-21 13:05:13,SkySkimmer,910
2017-07-21 13:18:02,matejkosik,911
2017-07-21 13:40:38,ppedrot,912
2017-07-21 14:01:51,ppedrot,913
2017-07-23 00:20:54,ppedrot,914
2017-07-23 17:34:46,herbelin,915
2017-07-24 19:39:51,herbelin,916
2017-07-25 10:48:17,herbelin,917
2017-07-25 11:24:34,letouzey,918
2017-07-26 13:45:47,ppedrot,919
2017-07-26 15:25:06,mattam82,920
2017-07-26 17:03:59,ejgallego,921
2017-07-26 20:58:53,herbelin,922
2017-07-26 22:02:08,ejgallego,923
2017-07-26 22:47:07,herbelin,924
2017-07-27 13:26:00,letouzey,925
2017-07-27 13:29:13,letouzey,926
2017-07-27 19:21:48,bcpierce00,927
2017-07-27 20:56:50,herbelin,928
2017-07-27 21:10:09,bcpierce00,929
2017-07-28 00:03:57,mattam82,930
2017-07-28 12:45:12,ppedrot,931
2017-07-28 13:01:04,silene,932
2017-07-28 13:52:55,silene,933
2017-07-28 14:49:48,silene,934
2017-07-30 17:02:44,ppedrot,935
2017-07-31 09:55:28,ppedrot,936
2017-07-31 12:37:01,ejgallego,937
2017-07-31 12:45:03,ejgallego,938
2017-07-31 12:45:50,ejgallego,939
2017-07-31 19:53:24,sampablokuper,940
2017-07-31 22:27:57,mattam82,941
2017-08-01 00:48:44,forestjulien,942
2017-08-01 12:16:53,sampablokuper,943
2017-08-01 12:19:48,sampablokuper,944
2017-08-01 14:48:26,maximedenes,945
2017-08-01 15:58:44,maximedenes,946
2017-08-01 18:37:24,ejgallego,947
2017-08-02 12:49:42,larsr,948
2017-08-02 16:17:48,psteckler,949
2017-08-03 21:33:55,psteckler,950
2017-08-04 14:53:06,gares,951
2017-08-04 15:14:34,matejkosik,952
2017-08-04 16:38:54,matejkosik,953
2017-08-05 17:25:23,tchajed,954
2017-08-07 15:11:08,ppedrot,955
2017-08-07 17:02:19,JasonGross,956
2017-08-08 07:40:37,OlivierMarty,957
2017-08-09 11:27:37,gares,958
2017-08-09 12:51:07,gares,959
2017-08-09 16:36:42,Zimmi48,960
2017-08-10 07:12:46,tchajed,961
2017-08-11 10:39:24,Zimmi48,962
2017-08-11 18:36:44,matejkosik,963
2017-08-11 23:42:46,Zimmi48,964
2017-08-12 17:28:53,herbelin,965
2017-08-13 20:55:18,letouzey,966
2017-08-15 15:39:38,Zimmi48,967
2017-08-15 16:15:14,JasonGross,968
2017-08-15 16:48:56,JasonGross,969
2017-08-15 18:43:18,JasonGross,970
2017-08-15 18:44:35,JasonGross,971
2017-08-16 14:29:38,Zimmi48,972
2017-08-16 14:37:23,Matafou,973
2017-08-16 15:51:22,psteckler,974
2017-08-16 18:42:16,Zimmi48,975
2017-08-16 20:13:17,SkySkimmer,976
2017-08-16 21:24:32,psteckler,977
2017-08-16 21:48:30,herbelin,978
2017-08-17 10:33:08,SkySkimmer,979
2017-08-17 23:26:58,herbelin,980
2017-08-18 10:14:08,herbelin,981
2017-08-18 11:58:15,herbelin,982
2017-08-18 13:36:02,amintimany,983
2017-08-19 11:07:05,ppedrot,984
2017-08-20 09:48:28,Zimmi48,985
2017-08-21 16:32:53,herbelin,986
2017-08-21 22:41:06,psteckler,987
2017-08-22 06:19:48,silene,988
2017-08-22 08:52:15,silene,989
2017-08-22 09:17:10,silene,990
2017-08-22 16:27:05,mattam82,991
2017-08-23 00:22:25,ppedrot,992
2017-08-23 12:14:00,mattam82,993
2017-08-24 14:45:46,mattam82,994
2017-08-24 15:30:09,mattam82,995
2017-08-27 23:32:14,ppedrot,996
2017-08-28 13:58:48,tchajed,997
2017-08-29 12:16:33,maximedenes,998
2017-08-29 18:14:49,psteckler,999
2017-08-29 18:55:04,Zimmi48,1000
2017-08-30 10:17:26,mattam82,1001
2017-08-30 10:22:09,herbelin,1002
2017-08-30 11:45:19,herbelin,1003
2017-08-30 16:45:06,mattam82,1004
2017-08-30 16:56:25,Zimmi48,1005
2017-08-31 11:51:19,gares,1006
2017-08-31 21:48:16,psteckler,1007
2017-09-01 06:59:25,maximedenes,1008
2017-09-01 10:13:16,herbelin,1009
2017-09-01 15:47:16,psteckler,1010
2017-09-01 16:14:56,gares,1011
2017-09-01 17:12:30,ppedrot,1012
2017-09-01 19:56:17,psteckler,1013
2017-09-01 20:14:46,psteckler,1014
2017-09-01 21:31:36,herbelin,1015
2017-09-03 14:31:32,staffehn,1016
2017-09-03 19:12:08,herbelin,1017
2017-09-04 14:52:45,maximedenes,1018
2017-09-04 15:10:22,maximedenes,1019
2017-09-04 21:31:10,SkySkimmer,1020
2017-09-05 08:06:57,maximedenes,1021
2017-09-05 08:08:09,maximedenes,1022
2017-09-05 08:34:12,gares,1023
2017-09-05 11:24:23,maximedenes,1024
2017-09-05 21:23:57,psteckler,1025
2017-09-06 06:42:11,ybertot,1026
2017-09-06 07:06:33,silene,1027
2017-09-06 12:23:54,SkySkimmer,1028
2017-09-06 12:55:55,ppedrot,1029
2017-09-06 13:26:59,tchajed,1030
2017-09-07 09:45:32,maximedenes,1031
2017-09-07 13:33:11,Zimmi48,1032
2017-09-07 15:50:58,SkySkimmer,1033
2017-09-08 14:49:00,silene,1034
2017-09-08 17:16:25,Zimmi48,1035
2017-09-08 18:49:39,ppedrot,1036
2017-09-08 19:57:50,SkySkimmer,1037
2017-09-08 20:15:34,staffehn,1038
2017-09-08 21:16:59,ejgallego,1039
2017-09-10 00:38:06,ppedrot,1040
2017-09-11 08:23:16,herbelin,1041
2017-09-11 08:23:57,herbelin,1042
2017-09-11 09:09:43,maximedenes,1043
2017-09-11 10:54:40,gares,1044
2017-09-11 17:34:44,SkySkimmer,1045
2017-09-11 18:37:53,psteckler,1046
2017-09-12 14:09:19,tchajed,1047
2017-09-12 14:41:57,silene,1048
2017-09-13 13:12:25,maximedenes,1049
2017-09-14 09:21:27,silene,1050
2017-09-14 11:37:26,herbelin,1051
2017-09-15 10:28:52,ppedrot,1052
2017-09-17 01:28:15,ejgallego,1053
2017-09-17 20:24:26,herbelin,1054
2017-09-18 11:29:33,maximedenes,1055
2017-09-18 14:45:24,maximedenes,1056
2017-09-18 16:36:37,herbelin,1057
2017-09-19 09:37:33,herbelin,1058
2017-09-19 11:52:21,gares,1059
2017-09-19 12:53:03,herbelin,1060
2017-09-19 14:15:40,maximedenes,1061
2017-09-19 22:26:37,psteckler,1062
2017-09-20 06:33:27,ejgallego,1063
2017-09-20 11:09:56,RalfJung,1064
2017-09-20 13:12:24,SkySkimmer,1065
2017-09-20 13:30:22,silene,1066
2017-09-20 15:55:21,RalfJung,1067
2017-09-21 08:24:01,herbelin,1068
2017-09-21 12:22:35,silene,1069
2017-09-21 12:38:05,silene,1070
2017-09-21 13:24:42,silene,1071
2017-09-21 14:07:53,Zimmi48,1072
2017-09-21 14:36:25,RalfJung,1073
2017-09-21 15:25:25,herbelin,1074
2017-09-21 15:53:38,maximedenes,1075
2017-09-21 16:40:00,silene,1076
2017-09-21 22:06:11,ejgallego,1077
2017-09-21 22:37:36,tchajed,1078
2017-09-22 17:01:02,silene,1079
2017-09-22 17:02:45,silene,1080
2017-09-23 10:02:41,herbelin,1081
2017-09-23 11:11:45,herbelin,1082
2017-09-23 11:54:51,herbelin,1083
2017-09-23 13:41:41,herbelin,1084
2017-09-23 14:45:56,herbelin,1085
2017-09-23 21:19:48,ejgallego,1086
2017-09-23 22:46:20,ejgallego,1087
2017-09-23 23:02:58,ejgallego,1088
2017-09-24 00:43:29,ejgallego,1089
2017-09-24 14:01:37,ejgallego,1090
2017-09-24 20:12:21,ejgallego,1091
2017-09-25 10:42:06,ejgallego,1092
2017-09-25 13:37:07,ejgallego,1093
2017-09-25 16:07:50,herbelin,1094
2017-09-25 17:02:47,ejgallego,1095
2017-09-25 23:00:12,ejgallego,1096
2017-09-26 12:38:43,silene,1097
2017-09-26 14:48:17,psteckler,1098
2017-09-26 19:16:04,psteckler,1099
2017-09-26 22:41:19,maximedenes,1100
2017-09-27 08:19:26,herbelin,1101
2017-09-27 08:20:59,herbelin,1102
2017-09-27 13:22:23,SkySkimmer,1103
2017-09-27 14:13:25,SkySkimmer,1104
2017-09-27 14:27:15,ejgallego,1105
2017-09-27 17:29:17,Zimmi48,1106
2017-09-27 19:26:01,psteckler,1107
2017-09-28 00:28:16,ejgallego,1108
2017-09-29 14:28:51,SkySkimmer,1109
2017-10-02 15:33:07,Zimmi48,1110
2017-10-02 15:34:59,Zimmi48,1111
2017-10-03 12:09:29,Zimmi48,1112
2017-10-03 14:25:38,rmonat,1113
2017-10-03 17:24:33,ppedrot,1114
2017-10-03 19:37:02,psteckler,1115
2017-10-03 22:46:36,herbelin,1116
2017-10-04 08:10:14,Zimmi48,1117
2017-10-04 14:30:20,letouzey,1118
2017-10-04 21:28:05,herbelin,1119
2017-10-04 22:08:24,herbelin,1120
2017-10-04 22:49:42,herbelin,1121
2017-10-05 08:37:03,ejgallego,1122
2017-10-05 09:23:21,Zimmi48,1123
2017-10-05 09:25:05,letouzey,1124
2017-10-05 10:42:00,ejgallego,1125
2017-10-05 12:24:33,ejgallego,1126
2017-10-05 13:31:07,Zimmi48,1127
2017-10-05 17:46:41,SkySkimmer,1128
2017-10-05 17:52:18,Zimmi48,1129
2017-10-06 00:17:54,Zimmi48,1130
2017-10-06 00:19:52,Zimmi48,1131
2017-10-06 06:54:59,JasonGross,1132
2017-10-07 09:33:20,SkySkimmer,1133
2017-10-07 14:40:19,Zimmi48,1134
2017-10-07 18:01:32,ejgallego,1135
2017-10-08 20:54:16,SkySkimmer,1136
2017-10-09 11:33:14,tchajed,1137
2017-10-09 11:59:49,SkySkimmer,1138
2017-10-09 13:11:31,SkySkimmer,1139
2017-10-09 13:12:13,SkySkimmer,1140
2017-10-10 08:46:15,ejgallego,1141
2017-10-10 13:39:12,maximedenes,1142
2017-10-10 14:49:35,RalfJung,1143
2017-10-10 15:17:25,maximedenes,1144
2017-10-10 16:21:28,maximedenes,1145
2017-10-11 12:11:04,Zimmi48,1146
2017-10-11 14:08:51,maximedenes,1147
2017-10-11 14:11:44,Zimmi48,1148
2017-10-11 15:00:25,Zimmi48,1149
2017-10-12 14:42:36,ejgallego,1150
2017-10-13 15:25:01,cmangin,1151
2017-10-13 17:28:53,JasonGross,1152
2017-10-15 17:13:42,ejgallego,1153
2017-10-15 17:23:55,ejgallego,1154
2017-10-16 12:21:42,SkySkimmer,1155
2017-10-18 12:02:53,ejgallego,5971
2017-10-18 13:28:59,Zimmi48,5972
2017-10-18 17:15:34,SkySkimmer,5978
2017-10-18 18:02:15,johanneskloos,5979
2017-10-19 11:29:30,Zimmi48,5980
2017-10-19 12:10:57,RalfJung,5984
2017-10-19 16:09:38,JasonGross,5989
2017-10-20 11:13:14,gares,5991
2017-10-20 15:35:01,Zimmi48,5993
2017-10-20 16:26:02,Zimmi48,5995
2017-10-22 20:09:09,herbelin,5999
2017-10-22 22:04:10,herbelin,6000
2017-10-23 09:51:22,Zimmi48,6002
2017-10-23 16:25:20,JasonGross,6003
2017-10-23 16:26:01,ejgallego,6004
2017-10-23 23:12:54,johanneskloos,6005
2017-10-24 09:15:41,herbelin,6009
2017-10-24 12:53:11,ejgallego,6015
2017-10-25 04:36:24,bluelightning32,6020
2017-10-25 11:50:55,herbelin,6021
2017-10-25 20:18:02,tchajed,6023
2017-10-26 13:20:51,herbelin,6024
2017-10-26 14:08:14,SkySkimmer,6025
2017-10-26 18:26:33,ejgallego,6026
2017-10-27 09:47:27,Zimmi48,6027
2017-10-27 20:38:47,Zimmi48,6031
2017-10-28 08:57:38,bluelightning32,6033
2017-10-28 17:05:34,ejgallego,6036
2017-10-28 18:30:29,herbelin,6037
2017-10-28 19:44:16,ejgallego,6038
2017-10-28 20:37:06,herbelin,6039
2017-10-28 20:54:07,herbelin,6040
2017-10-28 21:07:41,herbelin,6041
2017-10-30 22:52:38,ejgallego,6045
2017-10-31 18:21:30,herbelin,6047
2017-11-01 09:50:01,matejkosik,6049
2017-11-01 14:07:05,SkySkimmer,6051
2017-11-01 14:29:02,ejgallego,6052
2017-11-01 23:28:26,ejgallego,6054
2017-11-02 15:12:29,Zimmi48,6057
2017-11-02 15:29:37,SkySkimmer,6058
2017-11-02 16:16:02,farzonl,6060
2017-11-03 22:50:10,ejgallego,6062
2017-11-04 15:02:10,SkySkimmer,6063
2017-11-04 17:16:42,ejgallego,6064
2017-11-04 18:21:45,ejgallego,6065
2017-11-04 19:28:02,ejgallego,6066
2017-11-04 20:19:10,ejgallego,6067
2017-11-04 22:26:37,JasonGross,6069
2017-11-04 23:39:03,JasonGross,6071
2017-11-05 11:05:44,herbelin,6072
2017-11-05 11:47:19,herbelin,6074
2017-11-05 13:16:25,ejgallego,6075
2017-11-05 13:21:55,ejgallego,6076
2017-11-05 13:23:06,ejgallego,6077
2017-11-05 15:20:13,ejgallego,6080
2017-11-05 16:35:00,herbelin,6081
2017-11-05 21:30:02,ejgallego,6083
2017-11-05 21:31:34,ejgallego,6084
2017-11-05 22:05:48,JasonGross,6085
2017-11-06 07:32:25,Zimmi48,6086
2017-11-06 13:54:09,ejgallego,6087
2017-11-06 14:09:46,Zimmi48,6088
2017-11-06 14:27:34,ppedrot,6090
2017-11-06 15:53:48,SkySkimmer,6092
2017-11-06 17:16:10,samuelgruetter,6096
2017-11-06 21:16:03,SkySkimmer,6097
2017-11-06 22:41:02,ejgallego,6098
2017-11-06 23:17:32,psteckler,6099
2017-11-06 23:55:01,ejgallego,6100
2017-11-07 12:57:26,maximedenes,6102
2017-11-07 13:28:42,herbelin,6103
2017-11-07 13:31:33,herbelin,6104
2017-11-07 16:20:37,herbelin,6113
2017-11-08 10:29:15,gares,6116
2017-11-08 11:39:51,herbelin,6117
2017-11-08 15:12:02,Zimmi48,6121
2017-11-08 15:13:27,Zimmi48,6122
2017-11-08 15:44:32,Zimmi48,6123
2017-11-08 17:11:01,herbelin,6124
2017-11-08 19:57:14,herbelin,6125
2017-11-09 10:13:01,SkySkimmer,6126
2017-11-09 16:40:21,SkySkimmer,6128
2017-11-10 07:13:53,herbelin,6132
2017-11-10 07:14:41,herbelin,6133
2017-11-10 07:17:28,herbelin,6134
2017-11-10 10:09:27,Zimmi48,6136
2017-11-10 10:28:56,Zimmi48,6138
2017-11-10 18:34:41,tchajed,6139
2017-11-11 20:46:07,lilred,6142
2017-11-13 16:57:58,gares,6146
2017-11-13 17:33:01,psteckler,6147
2017-11-13 17:46:21,ejgallego,6148
2017-11-13 19:24:28,JasonGross,6149
2017-11-13 23:38:58,psteckler,6150
2017-11-14 21:58:24,robbertkrebbers,6155
2017-11-14 22:21:18,ejgallego,6156
2017-11-15 10:16:36,herbelin,6158
2017-11-15 13:21:47,SkySkimmer,6160
2017-11-15 13:25:18,SkySkimmer,6161
2017-11-15 14:28:14,ejgallego,6163
2017-11-15 17:53:41,tchajed,6166
2017-11-15 21:16:24,herbelin,6167
2017-11-16 00:08:17,mattam82,6168
2017-11-16 09:13:08,Zimmi48,6169
2017-11-16 18:25:48,ejgallego,6171
2017-11-17 00:09:04,ejgallego,6173
2017-11-17 12:59:37,maximedenes,6175
2017-11-17 20:32:51,JasonGross,6178
2017-11-19 02:08:52,ejgallego,6181
2017-11-19 03:19:24,ejgallego,6183
2017-11-19 03:51:07,ejgallego,6184
2017-11-19 04:45:33,ejgallego,6185
2017-11-19 06:52:53,ejgallego,6186
2017-11-19 13:02:47,SkySkimmer,6187
2017-11-19 15:43:40,SkySkimmer,6188
2017-11-19 18:07:53,SkySkimmer,6189
2017-11-19 18:48:36,SkySkimmer,6190
2017-11-19 21:37:59,SkySkimmer,6192
2017-11-19 22:01:24,SkySkimmer,6193
2017-11-20 14:51:05,ejgallego,6197
2017-11-20 15:33:24,ejgallego,6199
2017-11-20 15:33:47,SkySkimmer,6200
2017-11-20 21:06:09,mattam82,6203
2017-11-20 21:12:41,herbelin,6205
2017-11-21 12:16:11,ejgallego,6207
2017-11-21 17:44:06,psteckler,6210
2017-11-21 17:53:36,maximedenes,6211
2017-11-21 22:49:44,ejgallego,6214
2017-11-22 11:30:33,SkySkimmer,6217
2017-11-22 11:51:22,mattam82,6218
2017-11-22 12:04:36,SkySkimmer,6219
2017-11-22 17:59:16,psteckler,6220
2017-11-23 09:18:28,maximedenes,6221
2017-11-23 10:48:18,ppedrot,6222
2017-11-23 12:36:42,SkySkimmer,6224
2017-11-23 13:13:24,SkySkimmer,6225
2017-11-23 13:25:57,ppedrot,6226
2017-11-23 13:41:49,SkySkimmer,6227
2017-11-23 14:13:43,SkySkimmer,6228
2017-11-23 15:38:19,ppedrot,6230
2017-11-23 16:08:02,SkySkimmer,6231
2017-11-23 17:22:28,maximedenes,6232
2017-11-24 09:00:08,ejgallego,6233
2017-11-24 10:07:31,SkySkimmer,6234
2017-11-24 12:33:56,herbelin,6235
2017-11-24 13:26:51,SkySkimmer,6236
2017-11-24 13:56:27,SkySkimmer,6237
2017-11-24 14:16:55,SkySkimmer,6238
2017-11-24 19:49:03,ejgallego,6241
2017-11-24 20:52:48,SkySkimmer,6242
2017-11-25 00:59:09,ejgallego,6244
2017-11-25 20:23:40,herbelin,6246
2017-11-25 20:59:38,herbelin,6247
2017-11-26 03:34:26,ejgallego,6248
2017-11-26 18:16:36,ejgallego,6250
2017-11-26 18:32:29,ejgallego,6251
2017-11-26 20:09:40,herbelin,6253
2017-11-27 13:49:46,SkySkimmer,6256
2017-11-27 16:16:51,maximedenes,6259
2017-11-27 19:07:24,psteckler,6261
2017-11-27 19:12:08,ejgallego,6262
2017-11-28 01:07:28,ejgallego,6264
2017-11-28 09:49:32,SkySkimmer,6265
2017-11-28 12:36:23,ppedrot,6266
2017-11-28 14:09:51,Zimmi48,6267
2017-11-28 14:33:02,ejgallego,6269
2017-11-28 15:13:03,ejgallego,6270
2017-11-28 15:54:06,Zimmi48,6271
2017-11-28 18:57:48,herbelin,6274
2017-11-29 01:13:30,ejgallego,6275
2017-11-29 10:09:05,ppedrot,6276
2017-11-29 14:06:37,ppedrot,6277
2017-11-29 15:29:48,fredokun,6280
2017-11-29 15:35:53,SkySkimmer,6281
2017-11-29 16:25:42,fredokun,6282
2017-11-29 18:41:16,SkySkimmer,6283
